ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00004^Manneo Whitlock^Γυναίκα^Goliath^Fighter^-^2^1/4^Σκοπός^Guardians^Thundermount^Anvil Head (SET-035)^Ουδέτερη^17^23^Greatsword^+5^2d6+3 τέμνον^-^-^βαρίδια ρίψης; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Κάθεται πάνω σε σωρό μπάζων, τρώει, και κοιτάει το στόμιο ενός shaft.^Μιλάει γρήγορα όταν λέει ψέματα και αργά όταν λέει αλήθεια, και το ξέρει.
SL-00012^Rhys Hollis^Άνδρας^Half-Elf^Artificer^Armorer^7^3^Ιχνηλάτης θηρίων^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερος^17^77^Steel Defender + warhammer^+7^1d8+4 τέμνον^Catapult; Absorb Elements; Invisibility; Faerie Fire^-^πρωτότυπο που δεν δούλεψε ποτέ; κομμάτι λιωμένης ράγας; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Φράζει την είσοδο ενός shaft με το σώμα του, λέει στο συνεργείο να πάει σπίτι και αρνείται να εξηγήσει.^Έχει μάθει να χαμηλώνει τη φωνή του όταν λέει κάτι αληθινό.
SL-08358^Jelenneth Ashcombe^Γυναίκα^Elf^Cleric^Grave Domain^12^8^Φύλακας της κοιλάδας^Thundermount Guild^Thundermount^Slag Shafttown (SET-033)^Φιλική^18^119^Ritual sickle^+9^1d6+5 τέμνον^Hold Person; Spirit Guardians; Revivify; Silence^-^θυμιατό που δεν άναψε ποτέ; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Κάνει καταμέτρηση που βγαίνει κάθε φορά διαφορετική.^Ψιθυρίζει εξ ορισμού· η ένταση ανεβαίνει μόνο όταν φοβάται.
SL-08381^Rhoda Garrick^Γυναίκα^Human^Rogue^Soulknife^3^1/2^Υπάλληλος διοδίων^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Ουδέτερη^15^25^Shortsword (Sneak Attack)^+5^1d6+3 + 2d6 διατρητικό^-^-^κόφτης τζαμιού και ένα κουβάρι σύρμα; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; κονσέρβα με μια εξομολόγηση χαραγμένη μέσα^Χτυπάει μετάλλευμα με ρυθμό που τελικά αποδεικνύεται σήμα.^Λέει «εμείς» για τις αποφάσεις και «εγώ» για τα λάθη.
SL-08387^Verity Thornbury^Γυναίκα^Aasimar^Paladin^Oath of Vengeance^11^6^Κυνηγός επικηρυγμένων^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερη^19^133^Greatsword (Divine Smite)^+9^2d6+5 + 2d8 radiant^Revivify; Shield of Faith; Aid; Bless^-^όρκος ξαναγραμμένος με το ίδιο της το χέρι; λάμπα με ραγισμένο δοχείο; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Κάνει καταμέτρηση που βγαίνει κάθε φορά διαφορετική.^Ξεκινάει κάθε ιστορία από τη μέση.
SL-08391^Thessaly Stallard^Γυναίκα^Elf^Bard^College of Lore^6^4^Φύλακας των τραγουδιών^Independent^Thundermount^Deep Cut (SET-027)^Ουδέτερη^14^48^Rapier^+7^1d8+4 διατρητικό^Invisibility; Hold Person; Faerie Fire; Suggestion^-^λαούτο με ασημένιες χορδές; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; απλήρωτος λογαριασμός από τρεις πόλεις^Πίνει μόνη σε ταβέρνα γεμάτη με το δικό της συνεργείο.^Μιλάει σε ενεστώτα για περασμένα γεγονότα· ένα αχνό στατικό κάτω από τις λέξεις.
SL-08403^Rhys Ashgrave^Άνδρας^Half-Elf^Wizard^-^2^1/4^Νεοσύλλεκτος^Independent^Thundermount^Anvil Head (SET-035)^Εχθρικός^12^13^Ray of Frost^+5^1d8 cold^Grease; Detect Magic; Magic Missile; Shield^-^θήκη με 5 scrolls; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Κουβαλάει λάμπα σε ένα shaft που όλοι οι άλλοι έχουν εγκαταλείψει.^Καθαρίζει τον λαιμό του πριν από κάθε άρνηση, που κάνει τις αρνήσεις ορατές από μακριά.
SL-08423^Yrsa Jessup^Γυναίκα^Human^Fighter^Champion^18^12^Κύριος της περιμέτρου^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Φιλική^19^228^Lance (mounted)^+11^1d12+5 διατρητικό^-^-^χαρακωμένο greatsword; κεντρικό κλειδί των shafts; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Κάθεται πάνω σε σωρό μπάζων, τρώει, και κοιτάει το στόμιο ενός shaft.^Μιλάει για το μέλλον μόνο σε υποθετικό, ποτέ σε οριστική.
SL-08438^Goss Wardlow^Άνδρας^Halfling^Wizard^School of Abjuration^16^11^Αναγνώστης των τριών φεγγαριών^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερος^14^150^Fire Bolt^+10^310 fire^Web; Counterspell; Globe of Invulnerability; Contingency^-^μηχανισμός με τα τρία φεγγάρια; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Σημαδεύει ένα δοκάρι με κιμωλία και μετά το ξανασημαδεύει διαφορετικά.^Βραχνάδα από παλιό τραύμα στον λαιμό· κρατάει πάντα νερό κοντά.
SL-08440^Teodor Orlow^Άνδρας^Human^Fighter^Psi Warrior^7^3^Λαθρέμπορος^Thundermount Guild^Thundermount^Copper Shafttown (SET-030)^Φιλικός^20^76^Longbow^+7^1d8+4 διατρητικό^-^-^Guardian halberd; πρόγραμμα βάρδιας με τρία ονόματα διαγραμμένα; debt-token από τους Lifeweavers^Πετιέται έξω από ταβέρνα, γελώντας, κρατώντας ακόμα το ποτό κάποιου άλλου.^Γελάει με τα ίδια του τα αστεία έναν χτύπο πριν τα πει.
SL-08445^Hana Quenby^Γυναίκα^Human^Ranger^Gloom Stalker^3^1/2^Αρχάριος γιατρός^Independent^Thundermount^Anvil Head (SET-035)^Ουδέτερη^14^26^Shortsword pair^+5^1d6+3 διατρητικό^Ensnaring Strike; Goodberry; Cure Wounds; Hunter's Mark^-^παγίδες και σφυρίχτρα από κόκαλο; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; shard με μήνυμα που δεν έχει παίξει ποτέ^Ξεχωρίζει μετάλλευμα σε δύο σωρούς και αρνείται να εξηγήσει τον δεύτερο.^Χρησιμοποιεί τον τύπο ευγενείας με όλους, ακόμα και με παιδιά και ζώα.
SL-08456^Torvald Merrick^Άνδρας^Dwarf^Paladin^Oath of Glory^9^5^Καπετάνιος σχοινιών^Thundermount Guild^Thundermount^Deep Camp (SET-031)^Ουδέτερος^18^95^Longsword (Divine Smite)^+9^1d8+5 + 2d8 radiant^Aura of Vitality; Hunter's Mark; Divine Favor; Magic Weapon^-^φθαρμένο από τον δρόμο oath scroll; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; λίστα routes που δεν υπάρχουν πια^Κουβαλάει λάμπα σε ένα shaft που όλοι οι άλλοι έχουν εγκαταλείψει.^Μιλάει σχεδόν αποκλειστικά σε κατευθύνσεις και αποστάσεις· θεωρεί την ψιλοκουβέντα αποτυχημένη μετάδοση.
SL-08462^Trym Eversholt^Γυναίκα^Halfling^Artificer^-^1^1/8^Παγιδευτής^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Ουδέτερη^16^12^Thunder Gauntlets^+5^1d8+3 θλαστικό^Detect Magic; Catapult; Absorb Elements; Cure Wounds^-^ρολό εργαλείων πεδίου; σακί με ακατέργαστο crystalline ore; νόμισμα στραβωμένο από βολή που δεν αυτήν πέτυχε^Ανεβάζει κάτι βαρύ από ένα shaft πολύ αργά, μόνη.^Χρησιμοποιεί ναυτικούς όρους στη στεριά και αρνείται να πει πού τους έμαθε.
SL-08475^Varg Vane^Άνδρας^Half-Orc^Rogue^Thief^4^1^Διαλογέας μεταλλεύματος^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερος^16^29^Dagger (Sneak Attack)^+5^1d4+3 + 2d6 διατρητικό^-^-^σχοινί με κόμπους κάθε μπράτσο; κεντρικό κλειδί των shafts; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Στέκεται εντελώς ακίνητος σε μια στοά, ακούγοντας, και κάνει νόημα για ησυχία.^Λέει «σωστά» μετά από κάθε πρόταση, και δεν ακούει τον εαυτό του να το κάνει.
SL-08487^Ansuz Inglewood^Άνδρας^Aasimar^Wizard^Order of Scribes^18^13^Έφορος shield^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Φιλικός^13^173^Ray of Frost^+11^4d8 cold^Invisibility; Fly; Dispel Magic; Web^-^θήκη με 5 scrolls; σφραγισμένο assay με αδύνατη ένδειξη; παιδικό γράμμα με παραλήπτη κάποιον του party^Κοιμάται στο στόμιο του shaft αντί να πάει σπίτι.^Μιλάει στο έδαφος αντί για τα πρόσωπα, και σηκώνει βλέμμα μόνο όταν απειληθεί.
SL-08508^Nessa Kessel^Γυναίκα^Human^Fighter^Battle Master^3^1/2^Βοηθός ταβέρνας^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Φιλική^17^33^Lance (mounted)^+5^1d12+3 διατρητικό^-^-^Guardian halberd; κομμάτι λιωμένης ράγας; κλειδί χωρίς κλειδαριά^Ανασύρει ένα πτώμα από shaft χωρίς βοήθεια και χωρίς σχόλιο.^Βραχνιάζει μέσα σε μια ώρα κουβέντας και μοιράζει τις προτάσεις της ανάλογα.
SL-08516^Mazha Orrick^Γυναίκα^Half-Orc^Ranger^-^1^1/8^Βοηθός ταβέρνας^Independent^Thundermount^Anvil Head (SET-035)^Ουδέτερη^14^10^Longbow^+5^1d8+3 διατρητικό^Hunter's Mark; Ensnaring Strike; Fog Cloud; Cure Wounds^-^μπότες με σόλα που δεν αφήνει ίχνος; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Στέκεται εντελώς ακίνητη σε μια στοά, ακούγοντας, και κάνει νόημα για ησυχία.^Ελαφρύς τραυλισμός στα σκληρά σύμφωνα που εξαφανίζεται όταν επαναλαμβάνει κάτι που της είπαν.
SL-08529^Pippa Nettles^Γυναίκα^Halfling^Fighter^Champion^17^11^Αναγνώστης των τριών φεγγαριών^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Εχθρική^20^221^Longsword^+11^1d8+5 τέμνον^-^-^χαρακωμένο greatsword; πρόγραμμα βάρδιας με τρία ονόματα διαγραμμένα; πειθαρχική αναφορά, ανοιχτή ακόμα^Χτυπάει μετάλλευμα με ρυθμό που τελικά αποδεικνύεται σήμα.^Λέει «εμείς» για τις αποφάσεις και «εγώ» για τα λάθη.
SL-08532^Yorick Yardley^Άνδρας^Dwarf^Cleric^War Domain^9^6^Κυνηγός επικηρυγμένων^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Φιλικός^17^76^Mace^+9^1d6+5 θλαστικό^Silence; Cure Wounds; Shield of Faith; Beacon of Hope^-^ιερό σύμβολο λειασμένο από τη χρήση; λάμπα με ραγισμένο δοχείο; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Μαλώνει με έναν εκτιμητή της Guild για έναν αριθμό που είναι φανερά λάθος.^Τελειώνει τις προτάσεις των άλλων και έχει δίκιο αρκετά συχνά ώστε να εκνευρίζει.
SL-08540^Corrin Cindermark^Άνδρας^Human^Warlock^The Fiend^6^4^Πράκτορας χαρτών^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερος^14^56^Eldritch Blast^+7^2 δέσμες, 1d10+4 force η καθεμία^Misty Step; Hold Person; Darkness; Arms of Hadar^-^λίστα πραγμάτων που δεν επιτρέπεται να πει φωναχτά; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; σφραγισμένο φιαλίδιο με μόνο μια ημερομηνία^Κουβαλάει λάμπα σε ένα shaft που όλοι οι άλλοι έχουν εγκαταλείψει.^Μετράει με ρυθμό που ταιριάζει σε τραγούδι δουλειάς, χωρίς να το τραγουδάει ποτέ.
SL-08545^Sesh Tallowmere^Γυναίκα^Dragonborn^Monk^Warrior of the Elements^13^8^Πρεσβύτερος του Circle^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Ουδέτερη^15^132^Shortsword^+10^1d6+5 διατρητικό^-^-^ζώνη-σκοινί δεμένη σε 41 κόμπους; σακί με ακατέργαστο crystalline ore; κλειδί χωρίς κλειδαριά^Φράζει την είσοδο ενός shaft με το σώμα της, λέει στο συνεργείο να πάει σπίτι και αρνείται να εξηγήσει.^Ξεκινάει κάθε ιστορία από τη μέση.
SL-08546^Hearth Everdene^Γυναίκα^Awakened Construct^Bard^College of Valor^14^9^Φωνή της κοιλάδας^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Φιλική^16^122^Rapier^+10^1d8+5 διατρητικό^Dominate Person; Enhance Ability; Cutting Words; Foresight^-^λαούτο με ασημένιες χορδές; πρόγραμμα βάρδιας με τρία ονόματα διαγραμμένα; παιδικό γράμμα με παραλήπτη κάποιον του party^Κάθεται πάνω σε σωρό μπάζων, τρώει, και κοιτάει το στόμιο ενός shaft.^Δεν μπορεί να ψιθυρίσει· ο ψίθυρός της ακούγεται πιο μακριά από την κανονική της φωνή.
SL-08548^Tulla Redgrave^Γυναίκα^Halfling^Sorcerer^Clockwork Sorcery^9^6^Τεχνίτης wards^Independent^Thundermount^Slag Shafttown (SET-033)^Εχθρική^14^72^Fire Bolt^+9^210 fire^Magic Missile; Chromatic Orb; Scorching Ray; Hold Person^-^δαχτυλίδι που ζεσταίνεται όταν λέει ψέματα; πρόγραμμα βάρδιας με τρία ονόματα διαγραμμένα; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Κάθεται πάνω σε σωρό μπάζων, τρώει, και κοιτάει το στόμιο ενός shaft.^Έχει μάθει να χαμηλώνει τη φωνή της όταν λέει κάτι αληθινό.
SL-08551^Jheri Dunmarrow^Γυναίκα^Dragonborn^Bard^College of Glamour^7^4^Υπάλληλος επικηρύξεων^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Ουδέτερη^14^59^Hand crossbow^+7^1d6+4 διατρητικό^Invisibility; Shatter; Enhance Ability; Hold Person^-^βιβλίο με ονόματα που κανείς δεν θα τραγουδήσει; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; παιδικό γράμμα με παραλήπτη κάποιον του party^Μετράει το συνεργείο βγαίνοντας από το ορυχείο και βρίσκει έναν λιγότερο.^Γίνεται πολύ ήσυχη και πολύ ευγενικη όταν θυμώνει, που είναι χειρότερο.
SL-08566^Rolen Marrowgate^Άνδρας^Elf^Paladin^Oath of the Ancients^13^8^Πρεσβύτερος του δρόμου^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Εχθρικός^21^150^Warhammer (Divine Smite)^+10^1d8+5 + 2d8 radiant^Crusader's Mantle; Find Greater Steed; Misty Step; Hunter's Mark^-^φθαρμένο από τον δρόμο oath scroll; πρόγραμμα βάρδιας με τρία ονόματα διαγραμμένα; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Κουβαλάει λάμπα σε ένα shaft που όλοι οι άλλοι έχουν εγκαταλείψει.^Γίνεται πολύ ήσυχος και πολύ ευγενικος όταν θυμώνει, που είναι χειρότερο.
SL-08576^Muri Marrowgate^Γυναίκα^Half-Orc^Sorcerer^Clockwork Sorcery^4^1^Μαθητευόμενος εισπράκτορα^Independent^Thundermount^Anvil Head (SET-035)^Ουδέτερη^11^30^Chromatic Orb^+5^1d8 lightning^Shield; Absorb Elements; Chromatic Orb; Magic Missile^-^δαχτυλίδι που ζεσταίνεται όταν λέει ψέματα; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Στέκεται εντελώς ακίνητη σε μια στοά, ακούγοντας, και κάνει νόημα για ησυχία.^Απευθύνεται σε ομάδες και όχι σε άτομα, ακόμα κι όταν είστε ένας.
SL-08585^Ilya Draye^Γυναίκα^Elf^Bard^College of Glamour^7^4^Επόπτης nanite^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Φιλική^16^64^Shortsword^+7^1d6+4 διατρητικό^Bane; Suggestion; Faerie Fire; Dissonant Whispers^-^δέρμα τυμπάνου από θηρίο που έχει πια εξαφανιστεί; λάμπα με ραγισμένο δοχείο; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Ανεβάζει κάτι βαρύ από ένα shaft πολύ αργά, μόνη.^Η προφορά της βαραίνει μόλις τον ρωτήσουν από πού είναι.
SL-08596^Corrin Yarrow^Άνδρας^Human^Barbarian^Path of the Zealot^3^1/2^Αγγελιοφόρος μηνυμάτων^Thundermount Guild^Thundermount^Slag Shafttown (SET-033)^Ουδέτερος^16^32^Greatsword^+5^2d6+3 τέμνον^-^-^μανδύας από δέρμα πλάσματος που δεν θα έπρεπε να υπάρχει; κομμάτι λιωμένης ράγας; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Μαθαίνει σε ένα συνεργείο ένα σήμα χτυπώντας πάνω σε ράγα.^Κοφτός στρατιωτικός ρυθμός· επαναλαμβάνει τις δύο τελευταίες λέξεις σας πριν απαντήσει.
SL-08598^Lace-Frame Ferrow^Γυναίκα^Awakened Construct^Barbarian^Path of the Zealot^4^1^Περαματάρης^Independent^Thundermount^Thunder Camp (SET-032)^Φιλική^14^43^Greatsword^+5^2d6+3 τέμνον^-^-^greataxe ορυχείου με λάμα φαγωμένη από μετάλλευμα; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Παλεύει με το χέρι για μεροκάματο και χάνει επίτηδες.^Μιλάει δύο γλώσσες στην ίδια πρόταση και θεωρεί ότι παρακολουθείτε.
SL-08619^Fenn Dural^Άνδρας^Halfling^Cleric^War Domain^4^1^Περαματάρης^Thundermount Guild^Thundermount^Slag Cut (SET-036)^Φιλικός^16^30^Sacred Flame^+5^1d8+3 τέμνον^Guiding Bolt; Shield of Faith; Bless; Healing Word^-^κομποσκοίνι με τέσσερις χάντρες να λείπουν; πρόγραμμα βάρδιας με τρία ονόματα διαγραμμένα; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Χτυπάει μετάλλευμα με ρυθμό που τελικά αποδεικνύεται σήμα.^Έχει μία ιστορία που τη λέει με κάθε ευκαιρία, και είναι διαφορετική ιστορία κάθε φορά.
SL-08622^Elka Tallow^Γυναίκα^Orc^Fighter^Battle Master^6^3^Αρχιτελώνης^Thundermount Guild^Thundermount^Copper Adit (SET-026)^Φιλική^18^70^Longsword^+7^1d8+4 τέμνον^-^-^θώρακας επισκευασμένος στο πεδίο; σακί με ακατέργαστο crystalline ore; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Μαθαίνει σε ένα συνεργείο ένα σήμα χτυπώντας πάνω σε ράγα.^Παλιό τραύμα στο σαγόνι μπερδεύει τα σύμφωνά της· μιλάει αργά για να το αντισταθμίσει και μισεί να επαναλαμβάνει.
SL-08623^Merric Jarrow^Άνδρας^Halfling^Sorcerer^Wild Magic Sorcery^10^6^Πιλότος πάγου^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Φιλικός^12^86^Chromatic Orb^+9^2d8 lightning^Magic Missile; Misty Step; Hold Person; Twinned Haste^-^ουλή που σχηματίζει αστερισμό; πρόγραμμα βάρδιας με τρία ονόματα διαγραμμένα; διαταγές που επέλεξε να μην ακολουθήσει^Αρνείται να υπογράψει ένα assay που έχει ήδη διαβάσει.^Απαντάει με παροιμίες, τις μισές από τις οποίες επινοεί.
SL-08630^Rolen Southgate^Άνδρας^Elf^Fighter^Eldritch Knight^15^9^Περιπλανώμενος όρκου^Independent^Thundermount^Anvil Head (SET-035)^Εχθρικός^19^193^Longbow^+10^1d8+5 διατρητικό^-^-^χαρακωμένο greatsword; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; λίστα routes που δεν υπάρχουν πια^Κοιμάται στο στόμιο του shaft αντί να πάει σπίτι.^Δεν λέει ποτέ τιμή, μόνο εύρος, και σε αφήνει να ανεβάσεις μόνος τον εαυτό σου.
SL-08633^Vimak Redgrave^Άνδρας^Goliath^Monk^Warrior of Mercy^7^3^Επόπτης nanite^Drifters^Thundermount^Deep Cut (SET-027)^Φιλικός^14^64^Quarterstaff^+7^1d8+4 θλαστικό^-^-^σιδερόδετα σανδάλια, τρύπια από τη χρήση; κομμάτι λιωμένης ράγας; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Χτυπάει μετάλλευμα με ρυθμό που τελικά αποδεικνύεται σήμα.^Δεν μπορεί να πει αριθμό χωρίς να πει και τι αριθμεί.
SL-08634^Nessa Rookhurst^Γυναίκα^Human^Barbarian^Path of the Wild Heart^8^4^Μεταφορέας serum^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερη^15^84^Maul^+7^2d6+4 θλαστικό^-^-^γροθιές τυλιγμένες με αλυσίδα; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Λύνει μια διαφορά μεροκάματου πληρώνοντας τη διαφορά από την τσέπη της.^Σβήνει στο τέλος των προτάσεων και σας αφήνει να τις τελειώσετε.
SL-08641^Engong Yestermarch^Γυναίκα^Half-Orc^Druid^Circle of Stars^10^6^Φύλακας των τραγουδιών^Independent^Thundermount^Thunder Camp (SET-032)^Ουδέτερη^15^97^Quarterstaff^+9^1d8+5 θλαστικό^Thunderwave; Spike Growth; Call Lightning; Plant Growth^The Mender's Bowl^μενταγιόν Prism Arc; κεντρικό κλειδί των shafts; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Πίνει μόνη σε ταβέρνα γεμάτη με το δικό της συνεργείο.^Φωνή πολύ μεγαλύτερη από το σώμα της, και το απολαμβάνει.
SL-08644^Bevan Zell^Άνδρας^Half-Elf^Druid^Circle of the Moon^7^4^Καπετάνιος σχοινιών^Drifters^Thundermount^Anvil Head (SET-035)^Φιλικός^17^67^Scimitar^+7^1d6+4 τέμνον^Moonbeam; Pass Without Trace; Thunderwave; Spike Growth^-^σακούλι με σπόρους εξαφανισμένων χόρτων; σφραγισμένο assay με αδύνατη ένδειξη; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Λύνει μια διαφορά μεροκάματου πληρώνοντας τη διαφορά από την τσέπη του.^Λέει «σωστά» μετά από κάθε πρόταση, και δεν ακούει τον εαυτό του να το κάνει.
SL-08682^Otren Voss^Άνδρας^Dwarf^Rogue^Soulknife^13^8^Αρχιτέκτονας shield^Thundermount Guild^Thundermount^Slag Shafttown (SET-033)^Ουδέτερος^16^118^Dagger (Sneak Attack)^+10^1d4+5 + 7d6 διατρητικό^-^-^φλασκί λαδιού λάμπας χωρίς λάμπα; σακί με ακατέργαστο crystalline ore; κομμάτι συμβολαίου με τρεις υπογραφές και κανέναν όρο^Κοιμάται στο στόμιο του shaft αντί να πάει σπίτι.^Μιλάει όσο δουλεύει και κόβεται στη μέση όταν συγκεντρώνεται· δεν τελειώνει ποτέ αυτές τις προτάσεις.
SL-08684^Petra Thornbury^Γυναίκα^Human^Cleric^Trickery Domain^7^4^Μεταφορέας serum^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Φιλική^17^64^Sacred Flame^+7^1d8+4 τέμνον^Cure Wounds; Shield of Faith; Spiritual Weapon; Silence^-^τελετουργικό δρεπάνι; κεντρικό κλειδί των shafts; παιδικό γράμμα με παραλήπτη κάποιον του party^Κουβαλάει λάμπα σε ένα shaft που όλοι οι άλλοι έχουν εγκαταλείψει.^Μιλάει όσο δουλεύει και κόβεται στη μέση όταν συγκεντρώνεται· δεν τελειώνει ποτέ αυτές τις προτάσεις.
SL-08695^Ulla Rookhurst^Γυναίκα^Half-Orc^Ranger^Fey Wanderer^5^2^Επιμελητής καραβανιού^Independent^Thundermount^Deep Cut (SET-027)^Φιλική^15^47^Longbow^+7^1d8+4 διατρητικό^Fog Cloud; Lesser Restoration; Pass Without Trace; Silence^-^χάρτης πηγών νερού, ενημερωμένος κάθε βδομάδα; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; διαταγές που επέλεξε να μην ακολουθήσει^Κόβει δείγμα crystalline και τσεπώνει το μισό.^Μιλάει δύο γλώσσες στην ίδια πρόταση και θεωρεί ότι παρακολουθείτε.
SL-08700^Durga Brack^Γυναίκα^Dwarf^Wizard^School of Illusion^7^4^Μεταφορέας μεταλλεύματος^Independent^Thundermount^Anvil Head (SET-035)^Φιλική^14^53^Arcane Ray^+7^2d8 force^Misty Step; Sleep; Magic Missile; Web^-^δανεικό spellbook με τις σημειώσεις κάποιου άλλου; κομμάτι λιωμένης ράγας; σπασμένη λεπίδα φυλαγμένη για την επιγραφή της^Χαρτογραφεί μια καταρρευσμένη στοά μόνο με τον ήχο.^Απαγγέλλει τιμές, βάρη και αποστάσεις με απόλυτη ακρίβεια και ξεχνάει ονόματα ακαριαία.
SL-08705^Kildrak Vexley^Άνδρας^Dwarf^Wizard^School of Abjuration^4^1^Μαθητευόμενος εισπράκτορα^Independent^Thundermount^Anvil Head (SET-035)^Φιλικός^11^30^Fire Bolt^+5^110 fire^Detect Magic; Sleep; Shield; Grease^-^κιμωλίες σε επτά χρώματα; σακί με ακατέργαστο crystalline ore; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Σημαδεύει ένα δοκάρι με κιμωλία και μετά το ξανασημαδεύει διαφορετικά.^Τραυλισμός που καθαρίζει εντελώς όταν δίνει διαταγές.
SL-08712^Alric Vale^Άνδρας^Half-Elf^Fighter^Eldritch Knight^7^3^Κλεπταποδόχος^Thundermount Guild^Thundermount^Thunder Camp (SET-032)^Ουδέτερος^18^82^Longsword^+7^1d8+4 τέμνον^-^-^δόρυ με αλλαγμένη αιχμή, δύο φορές; κεντρικό κλειδί των shafts; τίτλος ιδιοκτησίας για κτίριο που έχει κατεδαφιστεί^Κάθεται πάνω σε σωρό μπάζων, τρώει, και κοιτάει το στόμιο ενός shaft.^Δίνει οδηγίες με ορόσημα που δεν υπάρχουν πια.
SL-08717^Delia Southgate^Γυναίκα^Human^Ranger^Fey Wanderer^5^2^Καπετάνιος σχοινιών^Independent^Thundermount^Anvil Head (SET-035)^Εχθρική^15^44^Longbow^+7^1d8+4 διατρητικό^Pass Without Trace; Spike Growth; Cure Wounds; Lesser Restoration^-^σφυρίχτρα κουρδισμένη για ένα μόνο ζώο; σφραγισμένο assay με αδύνατη ένδειξη; μια υπόσχεση, γραμμένη, με δύο μάρτυρες^Χαρτογραφεί μια καταρρευσμένη στοά μόνο με τον ήχο.^Επαναλαμβάνει ως ερώτηση το τελευταίο που της είπαν, κερδίζοντας ένα δευτερόλεπτο σκέψης.
