ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00006^Bront Vantry^Άνδρας^Half-Orc^Fighter^-^1^1/8^Αρχάριος γιατρός^Independent^Datasphere's Reach^Ninth Cluster (SET-094)^Ουδέτερος^19^11^Greatsword^+5^2d6+3 τέμνον^-^-^ασπίδα με τρία διαφορετικά οικόσημα καρφωμένα το ένα πάνω στο άλλο; απομαγνητοφώνηση συνομιλίας που δεν έκανε; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Μετράει ως το τρία ψιθυριστά πριν απαντήσει σε κάτι δύσκολο.
SL-00022^Orzad Quillon^Άνδρας^Orc^Rogue^Thief^9^5^Αναγνώστης καταιγίδων^Independent^Datasphere's Reach^Waking Terminus (SET-092)^Φιλικός^15^76^Dagger (Sneak Attack)^+9^1d4+5 + 5d6 διατρητικό^-^-^Veiled Lantern lockpicks; σταθμό βαθμονόμησης, ανεξήγητο; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Ανασύρει ένα signal-shard από ναυάγιο και το τσεπώνει πριν προλάβετε να ρωτήσετε.^Μιλάει για το μέλλον μόνο σε υποθετικό, ποτέ σε οριστική.
SL-00040^Aust Dross^Άνδρας^Elf^Warlock^-^2^1/4^Αγγελιοφόρος μηνυμάτων^Independent^Datasphere's Reach^Bright Relay (SET-089)^Φιλικός^13^21^Eldritch Blast^+5^1 δέσμες, 1d10+3 force η καθεμία^Dissonant Whispers; Charm Person; Hex; Arms of Hadar^-^μενταγιόν με στάχτινο στέμμα; shard που παίζει μία λέξη σε βρόχο; τίτλος ιδιοκτησίας για κτίριο που έχει κατεδαφιστεί^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Μιλάει αρκετά σιγά ώστε να σκύβει ο κόσμος, που είναι όλο το νόημα.
SL-08867^Emmery Ashenford^Άνδρας^Human^Bard^-^1^1/8^Σχοινάς^The Awakened^Datasphere's Reach^Waking Terminus (SET-092)^Ουδέτερος^13^8^Rapier^+5^1d8+3 διατρητικό^Healing Word; Charm Person; Bane; Dissonant Whispers^-^συστατική επιστολή για αυλή που έχει πέσει; Veiled Lantern signal-shard; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Ανταλλάσσει πληροφορία με πληροφορία, ξεκινώντας λέγοντάς σας κάτι αληθινό.^Δεν μπορεί να πει αριθμό χωρίς να πει και τι αριθμεί.
SL-08872^Denn Brack^Άνδρας^Half-Elf^Wizard^School of Illusion^9^6^Χειριστής θηρίων^The Awakened^Datasphere's Reach^Ninth Node (SET-090)^Ουδέτερος^12^74^Fire Bolt^+9^210 fire^Detect Magic; Mirror Image; Fly; Shield^-^κιμωλίες σε επτά χρώματα; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; ένταλμα με τη δική του περιγραφή πάνω^Καταγράφει μπάζα, ένα θραύσμα τη φορά, χωρίς εμφανές τέλος.^Έχει μάθει να χαμηλώνει τη φωνή του όταν λέει κάτι αληθινό.
SL-08879^Nashka Farrow^Γυναίκα^Goliath^Wizard^School of Evocation^16^11^Επόπτης καταιγίδων^Independent^Datasphere's Reach^Fourth Array (SET-085)^Ουδέτερη^13^142^Arcane Ray^+10^3d8 force^Globe of Invulnerability; Scorching Ray; Misty Step; Wall of Force^-^θήκη με 5 scrolls; κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Αντιγράφει με το χέρι ένα θραύσμα κώδικα επειδή το αντίγραφο αλλάζει συνεχώς.^Μετράει τις λέξεις της και ξοδεύει καμιά τριανταριά τη μέρα· για τα υπόλοιπα νεύει και χειρονομεί.
SL-08880^Wellby Barrow^Άνδρας^Halfling^Fighter^Champion^11^6^Κυνηγός επικηρυγμένων^Independent^Datasphere's Reach^Silent Node (SET-091)^Ουδέτερος^19^130^Longbow^+9^1d8+5 διατρητικό^-^-^θώρακας επισκευασμένος στο πεδίο; κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; γράμμα που δεν στάλθηκε ποτέ^Χαρτογραφεί ένα ερείπιο μετρώντας το με βήματα, δύο φορές, και βγάζει διαφορετικούς αριθμούς.^Χρησιμοποιεί τον τύπο ευγενείας με όλους, ακόμα και με παιδιά και ζώα.
SL-08887^Korinn Overstone^Γυναίκα^Dragonborn^Barbarian^-^1^1/8^Φύλακας κελαριού^The Awakened^Datasphere's Reach^Ninth Node (SET-090)^Ουδέτερη^16^13^Handaxe pair^+5^1d6+3 τέμνον^-^-^γροθιές τυλιγμένες με αλυσίδα; σταθμό βαθμονόμησης, ανεξήγητο; shard με μήνυμα που δεν έχει παίξει ποτέ^Περιμένει σε έναν κόμβο που ξύπνησε μόλις πλησιάσατε.^Μιλάει με τον ρυθμό εκπαιδευτή ακόμα και όταν συζητάει για το δείπνο.
SL-08889^Manneo Farrow^Γυναίκα^Goliath^Fighter^Eldritch Knight^8^4^Μελετητής ουρανού^The Awakened^Datasphere's Reach^Silent Node (SET-091)^Φιλική^20^92^Longbow^+7^1d8+4 διατρητικό^-^-^χαρακωμένο greatsword; shard που παίζει μία λέξη σε βρόχο; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Αρνείται να μπει σε ένα κτίριο και αρνείται να εξηγήσει γιατί.^Ελαφρύς τραυλισμός στα σκληρά σύμφωνα που εξαφανίζεται όταν επαναλαμβάνει κάτι που της είπαν.
SL-08890^Edda Quick^Γυναίκα^Human^Druid^-^2^1/4^Περαματάρης^Independent^Datasphere's Reach^Bright Relay (SET-089)^Ουδέτερη^16^17^Produce Flame^+5^1d8+3 τέμνον^Thunderwave; Goodberry; Entangle; Healing Word^-^ραβδί που έχει ριζώσει δύο φορές; ηχογράφηση που παίζει μόνο την αυγή; σφραγισμένο φιαλίδιο με μόνο μια ημερομηνία^Αρνείται να μπει σε ένα κτίριο και αρνείται να εξηγήσει γιατί.^Παραλείπει τα άρθρα, δίνοντας σε κάθε πρόταση κοφτό, τηλεγραφικό σχήμα.
SL-08892^Emmery Wardlow^Άνδρας^Human^Fighter^Champion^19^13^Φρουρός του Reach^The Awakened^Datasphere's Reach^Open Cluster (SET-095)^Ουδέτερος^20^239^Greatsword^+11^2d6+5 τέμνον^-^-^Guardian halberd; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; κομμάτι συμβολαίου με τρεις υπογραφές και κανέναν όρο^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Επαναλαμβάνει ως ερώτηση το τελευταίο που του είπαν, κερδίζοντας ένα δευτερόλεπτο σκέψης.
SL-08896^Needle Ivorel^Γυναίκα^Awakened Construct^Warlock^The Archfey^3^1/2^Νεοσύλλεκτος^The Awakened^Datasphere's Reach^Bright Relay (SET-089)^Εχθρική^13^25^Pact blade^+5^1d8+3 τέμνον^Armor of Agathys; Arms of Hadar; Dissonant Whispers; Hex^-^καθρέφτης που πρέπει να μένει σκεπασμένος; shard που παίζει μία λέξη σε βρόχο; γράμμα που δεν στάλθηκε ποτέ^Χαρτογραφεί ένα ερείπιο μετρώντας το με βήματα, δύο φορές, και βγάζει διαφορετικούς αριθμούς.^Μιλάει για τον εαυτό της σε τρίτο πρόσωπο όταν συζητάει τη δουλειά.
SL-08900^Quillion Wend^Άνδρας^Gnome^Wizard^School of Divination^7^4^Επιμελητής καραβανιού^The Awakened^Datasphere's Reach^Open Cluster (SET-095)^Εχθρικός^13^59^Ray of Frost^+7^2d8 cold^Invisibility; Magic Missile; Grease; Scorching Ray^-^spellbook με δικές του σημειώσεις; απομαγνητοφώνηση συνομιλίας που δεν έκανε; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Προφέρει κάθε αρκανό όρο με οδυνηρή ακρίβεια και όλα τα υπόλοιπα πρόχειρα.
SL-08904^Denn Bellwether^Άνδρας^Half-Elf^Cleric^-^1^1/8^Φροντιστής σκύλων^New Grandia Authority^Datasphere's Reach^Ninth Cluster (SET-094)^Ουδέτερος^16^12^Ritual sickle^+5^1d6+3 τέμνον^Healing Word; Shield of Faith; Cure Wounds; Guiding Bolt^-^warhammer με σφραγίδα Bastion; shard που παίζει μία λέξη σε βρόχο; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Παρακολουθεί ένα νεκρό τερματικό σαν να πρόκειται να μιλήσει.^Ψεύδισμα που έχει πάψει να κρύβει και δεν δέχεται πειράγματα γι' αυτό.
SL-08907^Marla Nightingale^Γυναίκα^Human^Barbarian^Path of the Wild Heart^10^5^Υπάλληλος assay^The Awakened^Datasphere's Reach^Waking Terminus (SET-092)^Ουδέτερη^15^105^Greatsword^+9^2d6+5 τέμνον^-^-^γροθιές τυλιγμένες με αλυσίδα; Veiled Lantern signal-shard; shard με μήνυμα που δεν έχει παίξει ποτέ^Ρωτάει αν θέλετε τη μακροσκελή απάντηση ή την αληθινή.^Παρακούει με τρόπο που παράγει καλύτερες ερωτήσεις από αυτές που έγιναν.
SL-08911^Yrsa Zell^Γυναίκα^Human^Fighter^-^2^1/4^Μαθητευόμενος σιδεράς^Independent^Datasphere's Reach^Ninth Node (SET-090)^Εχθρική^17^20^Longsword^+5^1d8+3 τέμνον^-^-^βραχιόλι που σταματάει λεπίδα και το δείχνει; ηχογράφηση που παίζει μόνο την αυγή; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Παρακολουθεί ένα νεκρό τερματικό σαν να πρόκειται να μιλήσει.^Μιλάει αρκετά σιγά ώστε να σκύβει ο κόσμος, που είναι όλο το νόημα.
SL-08919^Ragna Vale^Γυναίκα^Half-Orc^Barbarian^-^1^1/8^Φροντιστής σκύλων^The Awakened^Datasphere's Reach^Waking Terminus (SET-092)^Ουδέτερη^14^13^Handaxe pair^+5^1d6+3 τέμνον^-^-^επίδεσμοι γροθιάς σκληρυμένοι από παλιό αίμα; ηχογράφηση που παίζει μόνο την αυγή; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Μετράει επιζώντες μιας αποστολής που δεν έχει ακόμα αναφερθεί χαμένη.^Επαναλαμβάνει ως ερώτηση το τελευταίο που της είπαν, κερδίζοντας ένα δευτερόλεπτο σκέψης.
SL-08927^Enna Ashlow^Γυναίκα^Elf^Druid^Circle of Stars^10^6^Εκτελεστής^Drifters^Datasphere's Reach^Bright Relay (SET-089)^Εχθρική^17^85^Produce Flame^+9^1d8+5 τέμνον^Entangle; Heat Metal; Healing Word; Call Lightning^The Long Shot^βάζο με χώμα από τόπο που δεν υπάρχει πια; ηχογράφηση που παίζει μόνο την αυγή; απλήρωτη επικήρυξη για τέρας ήδη νεκρό^Κουβαλάει ένα shard που βουίζει και κάνει ότι δεν βουίζει.^Παρακούει με τρόπο που παράγει καλύτερες ερωτήσεις από αυτές που έγιναν.
SL-08931^Cobb Ullswater^Άνδρας^Halfling^Bard^College of Dance^3^1/2^Αγγελιοφόρος μηνυμάτων^The Awakened^Datasphere's Reach^Silent Node (SET-091)^Φιλικός^15^24^Hand crossbow^+5^1d6+3 διατρητικό^Faerie Fire; Charm Person; Dissonant Whispers; Healing Word^-^δέρμα τυμπάνου από θηρίο που έχει πια εξαφανιστεί; Veiled Lantern signal-shard; πειθαρχική αναφορά, ανοιχτή ακόμα^Ρωτάει αν θέλετε τη μακροσκελή απάντηση ή την αληθινή.^Απευθύνεται σε ομάδες και όχι σε άτομα, ακόμα κι όταν είστε ένας.
SL-08934^Hob Ashlow^Άνδρας^Halfling^Druid^Circle of the Sea^6^4^Ανασύρτης ναυαγίων^The Awakened^Datasphere's Reach^Silent Node (SET-091)^Ουδέτερος^17^56^Quarterstaff^+7^1d8+4 θλαστικό^Heat Metal; Faerie Fire; Barkskin; Healing Word^-^ραβδί που έχει ριζώσει δύο φορές; κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; σύμβολο ενός Circle που δεν συνεδριάζει πια^Ευθυγραμμίζει τρεις κόμβους με το χέρι και ελέγχει την ευθυγράμμιση με κάτι αόρατο.^Επαναλαμβάνει τους αριθμούς δύο φορές, συνήθεια από δουλειά που δεν κάνει πια.
SL-08937^Kestrel Tallowmere^Γυναίκα^Human^Ranger^Hunter^14^8^Κύριος των συμβολαίων^Drifters^Datasphere's Reach^Bright Relay (SET-089)^Ουδέτερη^18^141^Longbow^+10^1d8+5 διατρητικό^Guardian of Nature; Spike Growth; Wind Wall; Steel Wind Strike^-^φαρέτρα με διπλό πάτο; ηχογράφηση που παίζει μόνο την αυγή; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Αρνείται να μπει σε ένα κτίριο και αρνείται να εξηγήσει γιατί.^Χρησιμοποιεί κυνηγετική ορολογία για κάθε ανθρώπινη συναλλαγή.
SL-08945^Beran Eversholt^Άνδρας^Human^Ranger^Fey Wanderer^4^1^Παραγιός μάγειρα^Independent^Datasphere's Reach^Silent Node (SET-091)^Φιλικός^14^36^Longbow^+5^1d8+3 διατρητικό^Hunter's Mark; Goodberry; Cure Wounds; Ensnaring Strike^-^πυξίδα Drifter's Road; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Μετράει επιζώντες μιας αποστολής που δεν έχει ακόμα αναφερθεί χαμένη.^Βραχνιάζει μέσα σε μια ώρα κουβέντας και μοιράζει τις προτάσεις του ανάλογα.
SL-08949^Perra Vane^Γυναίκα^Dragonborn^Ranger^Beast Master^3^1/2^Υπάλληλος πύλης^Independent^Datasphere's Reach^Silent Node (SET-091)^Φιλική^15^22^Longbow^+5^1d8+3 διατρητικό^Ensnaring Strike; Goodberry; Cure Wounds; Fog Cloud^-^χάρτης πηγών νερού, ενημερωμένος κάθε βδομάδα; shard που παίζει μία λέξη σε βρόχο; παιδικό γράμμα με παραλήπτη κάποιον του party^Ακούει σήμα σε ακουστικό χωρίς ορατή πηγή.^Μιλάει τέλεια την τοπική γλώσσα αλλά σκέφτεται σε άλλη, και φαίνεται στη σειρά των λέξεων.
SL-08952^Theron Vantry^Άνδρας^Half-Elf^Monk^Warrior of Mercy^9^5^Λοχίας τείχους^The Awakened^Datasphere's Reach^Pale Node (SET-087)^Ουδέτερος^15^77^Unarmed Strike (Flurry)^+9^4 επιθέσεις, 1d8+5 θλαστικό^-^-^ζώνη-σκοινί δεμένη σε 41 κόμπους; ηχογράφηση που παίζει μόνο την αυγή; μια υπόσχεση, γραμμένη, με δύο μάρτυρες^Προσφέρεται να απαντήσει σε μία ερώτηση ειλικρινά με αντάλλαγμα μία.^Τικ να αγγίζει τον λαιμό του πριν μιλήσει, από τραύμα που έχει κλείσει προ πολλού.
SL-08963^Index Harkaway^Άνδρας^Awakened Construct^Bard^College of Valor^20^15^Αρχειοφύλακας του Datasphere^The Awakened^Datasphere's Reach^Index Relay (SET-086)^Ουδέτερος^17^195^Vicious Mockery^+11^1d6+5 τέμνον^Foresight; Otto's Irresistible Dance; Major Image; Suggestion^-^δέρμα τυμπάνου από θηρίο που έχει πια εξαφανιστεί; απομαγνητοφώνηση συνομιλίας που δεν έκανε; πειθαρχική αναφορά, ανοιχτή ακόμα^Ρωτάει αν θέλετε τη μακροσκελή απάντηση ή την αληθινή.^Μετράει τις λέξεις του και ξοδεύει καμιά τριανταριά τη μέρα· για τα υπόλοιπα νεύει και χειρονομεί.
SL-08968^Ysolde Palgrave^Γυναίκα^Half-Elf^Bard^College of Dance^11^7^Λοχίας περιμέτρου^Independent^Datasphere's Reach^Silent Array (SET-088)^Ουδέτερη^17^101^Hand crossbow^+9^1d6+5 διατρητικό^Fear; Cutting Words; Charm Person; Hold Person^-^συστατική επιστολή για αυλή που έχει πέσει; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Δεν μπορεί να ψιθυρίσει· ο ψίθυρός της ακούγεται πιο μακριά από την κανονική της φωνή.
SL-08972^Aramil Kirkwall^Άνδρας^Elf^Druid^Circle of the Land^8^5^Υπάλληλος επικηρύξεων^Independent^Datasphere's Reach^Waking Terminus (SET-092)^Ουδέτερος^16^69^Produce Flame^+7^1d8+4 τέμνον^Goodberry; Entangle; Faerie Fire; Pass Without Trace^-^φυλαχτό από πεσμένη ουράνια πέτρα; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; πειθαρχική αναφορά, ανοιχτή ακόμα^Μετράει επιζώντες μιας αποστολής που δεν έχει ακόμα αναφερθεί χαμένη.^Μετράει τις λέξεις του και ξοδεύει καμιά τριανταριά τη μέρα· για τα υπόλοιπα νεύει και χειρονομεί.
SL-08974^Dimble Farrow^Άνδρας^Gnome^Ranger^Beast Master^20^14^Κύριος των χαρτών^The Awakened^Datasphere's Reach^Silent Array (SET-088)^Ουδέτερος^16^198^Longbow^+11^1d8+5 διατρητικό^Lesser Restoration; Wind Wall; Commune with Nature; Lightning Arrow^-^πυξίδα Drifter's Road; απομαγνητοφώνηση συνομιλίας που δεν έκανε; μια τούφα μαλλιά σε διπλωμένο χαρτί^Ακούει σήμα σε ακουστικό χωρίς ορατή πηγή.^Καθαρίζει τον λαιμό του πριν από κάθε άρνηση, που κάνει τις αρνήσεις ορατές από μακριά.
SL-08979^Makaria Umber^Γυναίκα^Tiefling^Wizard^Order of Scribes^5^3^Αρχιτελώνης^Independent^Datasphere's Reach^Fourth Array (SET-085)^Φιλική^12^41^Ray of Frost^+7^2d8 cold^Detect Magic; Misty Step; Mirror Image; Invisibility^-^κιμωλίες σε επτά χρώματα; Veiled Lantern signal-shard; κομμάτι συμβολαίου με τρεις υπογραφές και κανέναν όρο^Ακούει σήμα σε ακουστικό χωρίς ορατή πηγή.^Απαντάει «όχι» σε κάθε πρώτη ερώτηση αντανακλαστικά, και μετά το ξανασκέφτεται.
SL-08983^Bettany Vardenfell^Γυναίκα^Human^Monk^Warrior of Shadow^6^3^Επιστάτης ανάσυρσης^New Grandia Authority^Datasphere's Reach^Fourth Array (SET-085)^Φιλική^14^59^Shortsword^+7^1d6+4 διατρητικό^-^-^σιδερόδετα σανδάλια, τρύπια από τη χρήση; shard που παίζει μία λέξη σε βρόχο; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Παρακολουθεί ένα νεκρό τερματικό σαν να πρόκειται να μιλήσει.^Χρησιμοποιεί τις ίδιες τρεις βρισιές εναλλάξ και καμία άλλη.
SL-09001^Dov Voss^Άνδρας^Human^Wizard^School of Abjuration^8^5^Καπετάνιος σχοινιών^The Awakened^Datasphere's Reach^Silent Node (SET-091)^Ουδέτερος^13^70^Ray of Frost^+7^2d8 cold^Magic Missile; Detect Magic; Invisibility; Web^-^γυάλινη ράβδος που βουίζει κοντά σε shields; σταθμό βαθμονόμησης, ανεξήγητο; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Μετράει επιζώντες μιας αποστολής που δεν έχει ακόμα αναφερθεί χαμένη.^Επαναλαμβάνει χαρούμενα κουτσομπολιά ως γεγονότα και διορθώνεται αργότερα, δημόσια.
SL-09003^Brenn Barrow^Άνδρας^Goliath^Fighter^Battle Master^12^7^Κύριος του καταστίχου^The Awakened^Datasphere's Reach^Waking Terminus (SET-092)^Εχθρικός^20^150^Greatsword^+9^2d6+5 τέμνον^-^-^Guardian halberd; πλέγμα Cartographer 19 κόμβων; διαταγές που επέλεξε να μην ακολουθήσει^Ευθυγραμμίζει τρεις κόμβους με το χέρι και ελέγχει την ευθυγράμμιση με κάτι αόρατο.^Τελειώνει τις προτάσεις των άλλων και έχει δίκιο αρκετά συχνά ώστε να εκνευρίζει.
SL-09017^Karg Garrick^Άνδρας^Orc^Rogue^Assassin^19^13^Έφορος των routes^The Awakened^Datasphere's Reach^Waking Terminus (SET-092)^Φιλικός^16^180^Dagger (Sneak Attack)^+11^1d4+5 + 10d6 διατρητικό^-^-^μάσκα πιο πολύ μπαλωμένη παρά φορεμένη; shard που παίζει μία λέξη σε βρόχο; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Κουβαλάει ένα shard που βουίζει και κάνει ότι δεν βουίζει.^Βρίζει συνεχώς και δεν ζητάει συγγνώμη για τίποτα.
SL-09018^Nissa Northwind^Γυναίκα^Gnome^Ranger^Gloom Stalker^8^4^Υπάλληλος assay^Independent^Datasphere's Reach^Index Relay (SET-086)^Εχθρική^15^69^Shortsword pair^+7^1d6+4 διατρητικό^Hunter's Mark; Silence; Cure Wounds; Spike Growth^-^παγίδες και σφυρίχτρα από κόκαλο; σταθμό βαθμονόμησης, ανεξήγητο; σύμβολο ενός Circle που δεν συνεδριάζει πια^Χαρτογραφεί ένα ερείπιο μετρώντας το με βήματα, δύο φορές, και βγάζει διαφορετικούς αριθμούς.^Δεν μπορεί να πει αριθμό χωρίς να πει και τι αριθμεί.
SL-09052^Biri Roe^Γυναίκα^Dragonborn^Druid^Circle of the Moon^15^10^Πρεσβύτερος του Circle^Independent^Datasphere's Reach^Silent Node (SET-091)^Εχθρική^16^140^Scimitar^+10^1d6+5 τέμνον^Barkskin; Wind Wall; Greater Restoration; Plant Growth^-^ραβδί που έχει ριζώσει δύο φορές; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Αρνείται να μπει σε ένα κτίριο και αρνείται να εξηγήσει γιατί.^Μιλάει ελάχιστα· όταν το κάνει, η φωνή είναι πιο νεανική απ' ό,τι περιμένατε και ενοχλείται που το προσέξατε.
SL-09055^Hob Rookhurst^Άνδρας^Halfling^Fighter^-^2^1/4^Λυχνοκόπος^New Grandia Authority^Datasphere's Reach^Waking Terminus (SET-092)^Εχθρικός^17^24^Halberd^+5^1d10+3 τέμνον^-^-^δόρυ με αλλαγμένη αιχμή, δύο φορές; σταθμό βαθμονόμησης, ανεξήγητο; κονσέρβα με μια εξομολόγηση χαραγμένη μέσα^Χαρτογραφεί ένα ερείπιο μετρώντας το με βήματα, δύο φορές, και βγάζει διαφορετικούς αριθμούς.^Φωνή ρυθμισμένη να περνάει πάνω από μηχανήματα· τρομάζει κόσμο σε κλειστούς χώρους.
SL-09070^Casimir Stell^Άνδρας^Human^Druid^Circle of the Sea^6^4^Μεταφορέας serum^Independent^Datasphere's Reach^Pale Node (SET-087)^Ουδέτερος^16^60^Starry Form (The Long Shot)^+7^1d8+4 radiant^Moonbeam; Heat Metal; Spike Growth; Goodberry^-^χάρτης άστρων σε κατεργασμένο δέρμα; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Μετράει επιζώντες μιας αποστολής που δεν έχει ακόμα αναφερθεί χαμένη.^Σιγομουρμουρίζει ανάμεσα στις προτάσεις χωρίς να το καταλαβαίνει.
SL-09073^Edric Harrow^Άνδρας^Human^Fighter^Champion^5^2^Καπετάνιος route^The Awakened^Datasphere's Reach^Index Relay (SET-086)^Φιλικός^20^56^Longbow^+7^1d8+4 διατρητικό^-^-^βραχιόλι που σταματάει λεπίδα και το δείχνει; σταθμό βαθμονόμησης, ανεξήγητο; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Αβίαστος και υπερβολικά ευγενικος· διατυπώνει κάθε απειλή ως ερώτηση.
SL-09076^Hesediel Nightingale^Άνδρας^Aasimar^Rogue^Soulknife^4^1^Σχοινάς^Independent^Datasphere's Reach^Bright Relay (SET-089)^Φιλικός^15^29^Shortsword (Sneak Attack)^+5^1d6+3 + 2d6 διατρητικό^-^-^τράπουλα σημαδεμένη, και μάλιστα άσχημα; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; σπασμένη λεπίδα φυλαγμένη για την επιγραφή της^Ακούει σήμα σε ακουστικό χωρίς ορατή πηγή.^Δεν λέει ποτέ αντίο· οι κουβέντες απλώς σταματούν όταν το αποφασίσει.
SL-09080^Tessy Ashgrove^Γυναίκα^Halfling^Rogue^Assassin^6^3^Ιχνηλάτης θηρίων^The Awakened^Datasphere's Reach^Open Cluster (SET-095)^Φιλική^15^48^Shortsword (Sneak Attack)^+7^1d6+4 + 3d6 διατρητικό^-^-^μάσκα πιο πολύ μπαλωμένη παρά φορεμένη; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; ανοιχτό ποτέ γράμμα με παραλήπτη το party^Ρωτάει αν θέλετε τη μακροσκελή απάντηση ή την αληθινή.^Προφορά που κανείς δεν τοποθετεί, και δίνει διαφορετική καταγωγή κάθε φορά που ρωτιέται.
SL-09084^Yngra Vance^Γυναίκα^Dwarf^Cleric^War Domain^9^6^Τεχνίτης wards^Independent^Datasphere's Reach^Silent Array (SET-088)^Εχθρική^17^80^Sacred Flame^+9^1d8+5 τέμνον^Silence; Guiding Bolt; Hold Person; Spirit Guardians^-^κομποσκοίνι με τέσσερις χάντρες να λείπουν; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; λίστα routes που δεν υπάρχουν πια^Κουβαλάει ένα shard που βουίζει και κάνει ότι δεν βουίζει.^Μιλάει ελάχιστα· όταν το κάνει, η φωνή είναι πιο νεανική απ' ό,τι περιμένατε και ενοχλείται που το προσέξατε.
SL-09090^Nemeia Elmsworth^Γυναίκα^Tiefling^Barbarian^-^2^1/4^Τραυματιοφορέας^The Awakened^Datasphere's Reach^Silent Node (SET-091)^Φιλική^15^22^Handaxe pair^+5^1d6+3 τέμνον^-^-^ρόπαλο φτιαγμένο από κέντρο ασπίδας; απομαγνητοφώνηση συνομιλίας που δεν έκανε; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Χαρτογραφεί ένα ερείπιο μετρώντας το με βήματα, δύο φορές, και βγάζει διαφορετικούς αριθμούς.^Τραυλισμός που καθαρίζει εντελώς όταν δίνει διαταγές.
SL-09091^Ozruk Bramblecote^Άνδρας^Half-Orc^Cleric^Life Domain^5^3^Κούριερ αρχείου^The Awakened^Datasphere's Reach^Waking Terminus (SET-092)^Ουδέτερος^17^43^Mace^+7^1d6+4 θλαστικό^Silence; Spiritual Weapon; Bless; Healing Word^-^λίστα ονομάτων που διαβάζεται φωναχτά κάθε αυγή; ηχογράφηση που παίζει μόνο την αυγή; σελίδα σκισμένη από πολύ παλιότερο βιβλίο^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Ξεκινάει κάθε ιστορία από τη μέση.
SL-09110^Neega Ironvane^Γυναίκα^Half-Orc^Ranger^Beast Master^9^5^Πιλότος πάγου^The Awakened^Datasphere's Reach^Waking Terminus (SET-092)^Ουδέτερη^15^80^Longbow^+9^1d8+5 διατρητικό^Hunter's Mark; Spike Growth; Lightning Arrow; Silence^-^nightglass δοκιμασμένο με δεμένα μάτια; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; debt-token από τους Lifeweavers^Κουβαλάει ένα shard που βουίζει και κάνει ότι δεν βουίζει.^Μιλάει όσο δουλεύει και κόβεται στη μέση όταν συγκεντρώνεται· δεν τελειώνει ποτέ αυτές τις προτάσεις.
