ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00001^Temperance Zell^Γυναίκα^Tiefling^Druid^-^1^1/8^Παραγιός μάγειρα^Guardians^New Grandia^Lower Row (SET-016)^Ουδέτερη^15^11^Starry Form (The Long Shot)^+5^1d8+3 radiant^Goodberry; Entangle; Thunderwave; Healing Word^-^σακούλι με σπόρους εξαφανισμένων χόρτων; κλειδί δωματίου στην πάνω συνοικία; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Στην κάτω αγορά αγοράζει ακριβώς ένα πράγμα, πολύ προσεκτικά.^Βραχνιάζει μέσα σε μια ώρα κουβέντας και μοιράζει τις προτάσεις της ανάλογα.
SL-09205^Edric Glasswell^Άνδρας^Human^Rogue^-^1^1/8^Φύλακας κελαριού^Independent^New Grandia^Chandler's Rampart (SET-024)^Ουδέτερος^14^10^Dagger (Sneak Attack)^+5^1d4+3 + 1d6 διατρητικό^-^-^σχοινί με κόμπους κάθε μπράτσο; city clearance sigil; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Κατεβάζει μια αναρτημένη ανακοίνωση και τη βάζει πίσω πανομοιότυπη.^Η προφορά του βαραίνει μόλις τον ρωτήσουν από πού είναι.
SL-09232^Sorrel Oakhollow^Γυναίκα^Tiefling^Wizard^Order of Scribes^5^3^Μηχανικός shield^Guardians^New Grandia^Old Quarter (SET-013)^Ουδέτερη^14^39^Fire Bolt^+7^210 fire^Magic Missile; Detect Magic; Scorching Ray; Mirror Image^-^δανεικό spellbook με τις σημειώσεις κάποιου άλλου; φυλλάδιο που υποστηρίζει ότι τα shields ήταν λάθος; απλήρωτος λογαριασμός από τρεις πόλεις^Κρατάει την πόρτα για μια πομπή που δεν έρχεται.^Σωπαίνει τελείως όταν λέει ψέματα, που είναι κακή τακτική.
SL-09242^Bregan Pike^Άνδρας^Half-Orc^Wizard^School of Evocation^9^6^Τεχνικός shield^New Grandia Authority^New Grandia^Lantern Row (SET-019)^Εχθρικός^14^75^Arcane Ray^+9^2d8 force^Invisibility; Fly; Magic Missile; Detect Magic^-^κιμωλίες σε επτά χρώματα; πλαστό clearance sigil; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Δοκιμάζει μια ραφή του shield με το χέρι και συνοφρυώνεται στο αποτέλεσμα.^Η προφορά του βαραίνει μόλις τον ρωτήσουν από πού είναι.
SL-09261^Fenwick Zell^Άνδρας^Half-Elf^Rogue^Arcane Trickster^3^1/2^Οδηγός κάρου^New Grandia Authority^New Grandia^Mill Quarter (SET-021)^Φιλικός^16^22^Dagger (Sneak Attack)^+5^1d4+3 + 2d6 διατρητικό^-^-^φλασκί λαδιού λάμπας χωρίς λάμπα; κλειδί δωματίου στην πάνω συνοικία; shard με μήνυμα που δεν έχει παίξει ποτέ^Κρατάει την πόρτα για μια πομπή που δεν έρχεται.^Μιλάει δύο γλώσσες στην ίδια πρόταση και θεωρεί ότι παρακολουθείτε.
SL-09268^Ivar Wintersby^Άνδρας^Human^Rogue^-^1^1/8^Σκοπός^Guardians^New Grandia^Mill Quarter (SET-021)^Ουδέτερος^16^9^Shortsword (Sneak Attack)^+5^1d6+3 + 1d6 διατρητικό^-^-^τράπουλα σημαδεμένη, και μάλιστα άσχημα; δελτία μερίδας για συνοικία όπου δεν επιτρέπεται να μπει; debt-token από τους Lifeweavers^Κρατάει την πόρτα για μια πομπή που δεν έρχεται.^Μιλάει γρήγορα όταν λέει ψέματα και αργά όταν λέει αλήθεια, και το ξέρει.
SL-09276^Thokk Kildare^Άνδρας^Half-Orc^Druid^Circle of the Moon^20^15^Φύλακας του πάγου^New Grandia Authority^New Grandia^Old Row (SET-020)^Ουδέτερος^17^198^Produce Flame^+11^1d8+5 τέμνον^Call Lightning; Conjure Animals; Wind Wall; Spike Growth^-^βάζο με χώμα από τόπο που δεν υπάρχει πια; city clearance sigil; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Κρατάει την πόρτα για μια πομπή που δεν έρχεται.^Γελάει με τα ίδια του τα αστεία έναν χτύπο πριν τα πει.
SL-09277^Daughter-Frame Ivorel^Γυναίκα^Awakened Construct^Wizard^Order of Scribes^5^3^Μάρτυρας συμβολαίων^Independent^New Grandia^Old Row (SET-020)^Φιλική^13^44^Ray of Frost^+7^2d8 cold^Web; Invisibility; Sleep; Scorching Ray^-^focus από λιωμένο γυαλί της Otherside; φυλλάδιο που υποστηρίζει ότι τα shields ήταν λάθος; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Περιμένει σε προθάλαμο που σας είπαν ότι ήταν άδειος.^Παρακούει με τρόπο που παράγει καλύτερες ερωτήσεις από αυτές που έγιναν.
SL-09284^Sovan Jarrow^Άνδρας^Half-Elf^Ranger^Beast Master^6^3^Τεχνίτης wards^New Grandia Authority^New Grandia^Lower Row (SET-016)^Φιλικός^17^57^Hand crossbow^+7^1d6+4 διατρητικό^Cure Wounds; Goodberry; Hunter's Mark; Silence^-^χάρτης πηγών νερού, ενημερωμένος κάθε βδομάδα; ειδοποίηση χρέους ακαδημίας; κονσέρβα με μια εξομολόγηση χαραγμένη μέσα^Κρατάει την πόρτα για μια πομπή που δεν έρχεται.^Αβίαστος και υπερβολικά ευγενικος· διατυπώνει κάθε απειλή ως ερώτηση.
SL-09285^Fenwick Vane^Άνδρας^Half-Elf^Fighter^Battle Master^10^5^Αξιωματικός σημάτων^Independent^New Grandia^Mill Quarter (SET-021)^Φιλικός^18^109^Lance (mounted)^+9^1d12+5 διατρητικό^-^-^βραχιόλι που σταματάει λεπίδα και το δείχνει; ειδοποίηση χρέους ακαδημίας; παιδικό γράμμα με παραλήπτη κάποιον του party^Στην κάτω αγορά αγοράζει ακριβώς ένα πράγμα, πολύ προσεκτικά.^Έχει τη συνήθεια να επαναλαμβάνει το όνομά σου μέσα στην κουβέντα, χωρίς λόγο.
SL-09295^Nyssa Westerly^Γυναίκα^Human^Monk^Warrior of Mercy^7^3^Καπετάνιος σχοινιών^New Grandia Authority^New Grandia^Chandler's Rampart (SET-024)^Εχθρική^15^67^Shortsword^+7^1d6+4 διατρητικό^-^-^σιδερόδετα σανδάλια, τρύπια από τη χρήση; ειδοποίηση χρέους ακαδημίας; Guardian dog-tag που δεν είναι δικό της^Φράζει ευγενικά τον δρόμο σας, και μόνο τον δικό σας.^Κάνει τρεις ερωτήσεις πριν απαντήσει σε μία.
SL-09299^Adria Harrow^Γυναίκα^Human^Rogue^Assassin^11^6^Κοσκινιστής στάχτης^New Grandia Authority^New Grandia^Vault Quarter (SET-017)^Ουδέτερη^16^106^Hand crossbow (Sneak Attack)^+9^1d6+5 + 6d6 διατρητικό^-^-^σχοινί με κόμπους κάθε μπράτσο; φυλλάδιο που υποστηρίζει ότι τα shields ήταν λάθος; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Καταθέτει καταγγελία για το party σας πριν κάνετε οτιδήποτε.^Χρησιμοποιεί λόγια γραμματική και χυδαίο λεξιλόγιο στην ίδια ανάσα.
SL-09301^Ferro Palgrave^Άνδρας^Gnome^Cleric^Light Domain^7^4^Επιστάτης ανάσυρσης^Independent^New Grandia^Old Terrace (SET-023)^Ουδέτερος^17^62^Ritual sickle^+7^1d6+4 τέμνον^Guiding Bolt; Shield of Faith; Aid; Cure Wounds^-^θυμιατό που δεν άναψε ποτέ; κλειδί δωματίου στην πάνω συνοικία; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Κατεβάζει μια αναρτημένη ανακοίνωση και τη βάζει πίσω πανομοιότυπη.^Επαναλαμβάνει τους αριθμούς δύο φορές, συνήθεια από δουλειά που δεν κάνει πια.
SL-09307^Corrin Southgate^Άνδρας^Human^Barbarian^Path of the World Tree^17^11^Αρχειοφύλακας του Datasphere^New Grandia Authority^New Grandia^Old Terrace (SET-023)^Ουδέτερος^18^219^Greataxe^+11^1d12+5 τέμνον^-^-^επίδεσμοι γροθιάς σκληρυμένοι από παλιό αίμα; city clearance sigil; κλειδί τυλιγμένο σε ύφασμα, ποτέ χρησιμοποιημένο^Ανακρίνει έναν μάρτυρα με ανησυχητική ευγένεια.^Απαντάει επαναλαμβάνοντας την ερώτηση, για να κερδίσει χρόνο.
SL-09308^Needle Redgrave^Γυναίκα^Awakened Construct^Paladin^-^2^1/4^Διαλογέας μεταλλεύματος^Independent^New Grandia^Mill Quarter (SET-021)^Φιλική^17^24^Longsword (Divine Smite)^+5^1d8+3 + 2d8 radiant^Bless; Divine Favor; Compelled Duel; Cure Wounds^-^όρκος ξαναγραμμένος με το ίδιο της το χέρι; απόδειξη για χρέος ήδη πληρωμένο; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Στην ουρά για μερίδες του shield-district με χαρτιά που δεν θα σταθούν.^Χρησιμοποιεί αργκό του σώματος για μέλη και τραύματα και βρίσκει τις απλές λέξεις ναζιάρικες.
SL-09316^Corvin Kildare^Άνδρας^Half-Elf^Monk^-^1^1/8^Αρχάριος γιατρός^New Grandia Authority^New Grandia^Mill Quarter (SET-021)^Φιλικός^14^11^Quarterstaff^+5^1d8+3 θλαστικό^-^-^σιδερόδετα σανδάλια, τρύπια από τη χρήση; δελτίο σειράς από υπηρεσία που δεν υπάρχει πια; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Στην κάτω αγορά αγοράζει ακριβώς ένα πράγμα, πολύ προσεκτικά.^Σωπαίνει τελείως όταν λέει ψέματα, που είναι κακή τακτική.
SL-09326^Lasha Lamphrey^Γυναίκα^Goliath^Bard^College of Glamour^11^7^Γιατρός πεδίου^Guardians^New Grandia^Mill District (SET-022)^Φιλική^17^99^Rapier^+9^1d8+5 διατρητικό^Healing Word; Major Image; Cutting Words; Charm Person^-^το μοναδικό γραπτό αντίγραφο ενός route-song; ειδοποίηση χρέους ακαδημίας; ανοιχτό ποτέ γράμμα με παραλήπτη το party^Διαβάζει ονόματα από πίνακα απωλειών την αυγή, φωναχτά, μόνη.^Παλιό τραύμα στο σαγόνι μπερδεύει τα σύμφωνά της· μιλάει αργά για να το αντισταθμίσει και μισεί να επαναλαμβάνει.
SL-09332^Tamsin Cobble^Γυναίκα^Human^Druid^Circle of the Moon^7^4^Ανασύρτης ναυαγίων^Independent^New Grandia^Mill Quarter (SET-021)^Ουδέτερη^15^67^Produce Flame^+7^1d8+4 τέμνον^Healing Word; Pass Without Trace; Moonbeam; Faerie Fire^-^βάζο με χώμα από τόπο που δεν υπάρχει πια; απόδειξη για χρέος ήδη πληρωμένο; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Μισομεθυσμένη σε ταράτσα ακαδημίας, διορθώνοντας έναν χάρτη άστρων που δεν βλέπει.^Ζητάει συγγνώμη πριν από κάθε πρόταση, ακόμα και πριν από τα καλά νέα.
SL-09344^Rolen Wardlow^Άνδρας^Elf^Cleric^-^2^1/4^Μαθητευόμενος εισπράκτορα^Guardians^New Grandia^Mill Quarter (SET-021)^Φιλικός^18^18^Ritual sickle^+5^1d6+3 τέμνον^Healing Word; Shield of Faith; Guiding Bolt; Cure Wounds^-^θυμιατό που δεν άναψε ποτέ; πλαστό clearance sigil; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Κάνει μάθημα στον δρόμο σε παιδιά που θα έπρεπε να είναι αλλού.^Το γέλιο του έρχεται καθυστερημένα και δεν ταιριάζει με αυτό που ειπώθηκε.
SL-09346^Uadjit Longstride^Γυναίκα^Dragonborn^Rogue^-^2^1/4^Λυχνοκόπος^Guardians^New Grandia^Old Row (SET-020)^Εχθρική^16^18^Hand crossbow (Sneak Attack)^+5^1d6+3 + 1d6 διατρητικό^-^-^Veiled Lantern lockpicks; πλαστό clearance sigil; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Κρατάει την πόρτα για μια πομπή που δεν έρχεται.^Κοφτές καταφάσεις· χρόνια φωνάζοντας πάνω από τον άνεμο άφησαν τη φωνή της μόνιμα βραχνή.
SL-09356^Nessa Brine^Γυναίκα^Human^Wizard^School of Divination^3^1/2^Φροντιστής σκύλων^New Grandia Authority^New Grandia^Old Quarter (SET-013)^Εχθρική^11^25^Fire Bolt^+5^110 fire^Magic Missile; Shield; Grease; Detect Magic^-^μηχανισμός με τα τρία φεγγάρια; απόδειξη για χρέος ήδη πληρωμένο; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Κοιμάται σε κλιμακοστάσιο με ρόμπα ακαδημίας.^Μιλάει γρήγορα όταν λέει ψέματα και αργά όταν λέει αλήθεια, και το ξέρει.
SL-09359^Delia Vardenfell^Γυναίκα^Human^Fighter^-^1^1/8^Υπάλληλος διοδίων^Guardians^New Grandia^Mill Quarter (SET-021)^Φιλική^17^12^Lance (mounted)^+5^1d12+3 διατρητικό^-^-^Guardian lance; δελτίο σειράς από υπηρεσία που δεν υπάρχει πια; λίστα routes που δεν υπάρχουν πια^Αναρτά ανακοίνωση αμοιβής με το ίδιο της το όνομα διαγραμμένο.^Απαντάει με παροιμίες, τις μισές από τις οποίες επινοεί.
SL-09362^Shautha Everdene^Γυναίκα^Half-Orc^Druid^Circle of the Moon^5^3^Επόπτης nanite^New Grandia Authority^New Grandia^Lantern Row (SET-019)^Ουδέτερη^16^46^Produce Flame^+7^1d8+4 τέμνον^Thunderwave; Spike Growth; Healing Word; Pass Without Trace^-^ραβδί που έχει ριζώσει δύο φορές; δελτίο σειράς από υπηρεσία που δεν υπάρχει πια; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Φράζει ευγενικά τον δρόμο σας, και μόνο τον δικό σας.^Χρησιμοποιεί ιατρικούς όρους για τα πάντα, ακόμα και για συναισθηματικές καταστάσεις.
SL-09387^Andry Ostwind^Γυναίκα^Halfling^Rogue^-^1^1/8^Καθαριστής κόμβων^New Grandia Authority^New Grandia^Lantern Row (SET-019)^Φιλική^14^9^Shortsword (Sneak Attack)^+5^1d6+3 + 1d6 διατρητικό^-^-^Veiled Lantern lockpicks; πλαστό clearance sigil; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Στην ουρά για μερίδες του shield-district με χαρτιά που δεν θα σταθούν.^Απαγγέλλει τιμές, βάρη και αποστάσεις με απόλυτη ακρίβεια και ξεχνάει ονόματα ακαριαία.
SL-09417^Mardnab Quill^Γυναίκα^Gnome^Paladin^Oath of Glory^10^5^Κλεπταποδόχος^Guardians^New Grandia^Old Terrace (SET-023)^Ουδέτερη^20^117^Warhammer (Divine Smite)^+9^1d8+5 + 2d8 radiant^Divine Favor; Aura of Vitality; Revivify; Dispel Magic^-^γάντι που ανήκε σε κάποιον άλλο; δελτία μερίδας για συνοικία όπου δεν επιτρέπεται να μπει; τίτλος ιδιοκτησίας για κτίριο που έχει κατεδαφιστεί^Πουλάει κάτι σε πάγκο αγοράς που δεν θα έπρεπε νομικά να υπάρχει.^Τραυλίζει μόνο στην πρώτη λέξη της πρότασης και σε καμία μετά.
SL-09418^Ohra Stonebridge^Γυναίκα^Orc^Warlock^The Fiend^9^6^Τοπογράφος πεδίου^Independent^New Grandia^Lantern Row (SET-019)^Ουδέτερη^15^95^Eldritch Blast^+9^2 δέσμες, 1d10+5 force η καθεμία^Invisibility; Hold Person; Darkness; Misty Step^-^λίστα πραγμάτων που δεν επιτρέπεται να πει φωναχτά; ειδοποίηση χρέους ακαδημίας; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Περιμένει σε προθάλαμο που σας είπαν ότι ήταν άδειος.^Δεν λέει ποτέ αντίο· οι κουβέντες απλώς σταματούν όταν το αποφασίσει.
SL-09424^Denn Yestermarch^Άνδρας^Half-Elf^Wizard^-^2^1/4^Καθαριστής τείχους^New Grandia Authority^New Grandia^Lantern Row (SET-019)^Ουδέτερος^13^16^Ray of Frost^+5^1d8 cold^Detect Magic; Shield; Grease; Magic Missile^-^μηχανισμός με τα τρία φεγγάρια; κλειδί δωματίου στην πάνω συνοικία; μια τούφα μαλλιά σε διπλωμένο χαρτί^Χάνει μια διαφωνία με έναν υπάλληλο και την κερδίζει μια ώρα μετά, γραπτώς.^Προφέρει κάθε αρκανό όρο με οδυνηρή ακρίβεια και όλα τα υπόλοιπα πρόχειρα.
SL-09447^Nol Fallowfield^Άνδρας^Human^Warlock^-^2^1/4^Σταβλίτης^Guardians^New Grandia^Old Row (SET-020)^Φιλικός^15^19^Eldritch Blast^+5^1 δέσμες, 1d10+3 force η καθεμία^Hex; Armor of Agathys; Arms of Hadar; Dissonant Whispers^-^καθρέφτης που πρέπει να μένει σκεπασμένος; απόδειξη για χρέος ήδη πληρωμένο; κλειδί χωρίς κλειδαριά^Τρώει όρθιος πάνω στο τείχος σε αλλαγή βάρδιας.^Μιλάει σε δεύτερο πρόσωπο για τις δικές του εμπειρίες — «μαθαίνεις, μετά από λίγο».
SL-09448^Peren Southgate^Άνδρας^Elf^Fighter^Psi Warrior^15^9^Κύριος της περιμέτρου^New Grandia Authority^New Grandia^Lower Row (SET-016)^Ουδέτερος^19^173^Longbow^+10^1d8+5 διατρητικό^-^-^Thundermount crystalline longsword (+1); city clearance sigil; απλήρωτος λογαριασμός από τρεις πόλεις^Κρατάει την πόρτα για μια πομπή που δεν έρχεται.^Κάνει τρεις ερωτήσεις πριν απαντήσει σε μία.
SL-09459^Brannor Vexley^Άνδρας^Half-Elf^Cleric^-^2^1/4^Φύλακας κελαριού^Independent^New Grandia^Lantern Row (SET-019)^Ουδέτερος^16^19^Warhammer^+5^1d8+3 θλαστικό^Shield of Faith; Cure Wounds; Bless; Guiding Bolt^-^ραγισμένο field-bowl (σύμβολο Mender's Bowl); ειδοποίηση χρέους ακαδημίας; shard με μήνυμα που δεν έχει παίξει ποτέ^Κατεβάζει μια αναρτημένη ανακοίνωση και τη βάζει πίσω πανομοιότυπη.^Επίτηδες επίπεδη και χωρίς προφορά· η προφορά ξεφεύγει μόνο σε γνήσια έκπληξη.
SL-09460^Jillian Jorvik^Γυναίκα^Halfling^Paladin^Oath of Glory^9^5^Μεταφορέας serum^Guardians^New Grandia^Old Quarter (SET-013)^Φιλική^18^102^Greatsword (Divine Smite)^+9^2d6+5 + 2d8 radiant^Zone of Truth; Compelled Duel; Shield of Faith; Crusader's Mantle^-^ασπίδα με μισοσβησμένο οικόσημο; φυλλάδιο που υποστηρίζει ότι τα shields ήταν λάθος; Guardian dog-tag που δεν είναι δικό της^Καταθέτει καταγγελία για το party σας πριν κάνετε οτιδήποτε.^Μιλάει σε ενεστώτα για περασμένα γεγονότα· ένα αχνό στατικό κάτω από τις λέξεις.
SL-09469^Rosie Cain^Γυναίκα^Halfling^Warlock^The Great Old One^4^1^Θελήματα^Guardians^New Grandia^Old Rampart (SET-015)^Φιλική^15^35^Eldritch Blast^+5^1 δέσμες, 1d10+3 force η καθεμία^Dissonant Whispers; Armor of Agathys; Arms of Hadar; Hex^-^καθρέφτης που πρέπει να μένει σκεπασμένος; φυλλάδιο που υποστηρίζει ότι τα shields ήταν λάθος; κλειδί τυλιγμένο σε ύφασμα, ποτέ χρησιμοποιημένο^Φράζει ευγενικά τον δρόμο σας, και μόνο τον δικό σας.^Σιγομουρμουρίζει ανάμεσα στις προτάσεις χωρίς να το καταλαβαίνει.
SL-09471^Sutha Roe^Γυναίκα^Half-Orc^Bard^College of Dance^3^1/2^Φύλακας φανού σήματος^New Grandia Authority^New Grandia^Lantern Row (SET-019)^Ουδέτερη^15^24^Vicious Mockery^+5^1d6+3 τέμνον^Charm Person; Dissonant Whispers; Bane; Healing Word^-^δέρμα τυμπάνου από θηρίο που έχει πια εξαφανιστεί; δελτία μερίδας για συνοικία όπου δεν επιτρέπεται να μπει; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Περιμένει σε προθάλαμο που σας είπαν ότι ήταν άδειος.^Μιλάει σε δεύτερο πρόσωπο για τις δικές της εμπειρίες — «μαθαίνεις, μετά από λίγο».
SL-09472^Garrow Hollowmere^Άνδρας^Human^Warlock^The Fiend^15^10^Έφορος των routes^Guardians^New Grandia^Old Row (SET-020)^Ουδέτερος^16^163^Eldritch Blast^+10^3 δέσμες, 1d10+5 force η καθεμία^Forcecage; Hunger of Hadar; Summon Fiend; Fear^-^καθρέφτης που πρέπει να μένει σκεπασμένος; ειδοποίηση χρέους ακαδημίας; απλήρωτος λογαριασμός από τρεις πόλεις^Κρατάει την πόρτα για μια πομπή που δεν έρχεται.^Παραθέτει κανονισμούς κατά λέξη και δεν έχει κάνει ποτέ λάθος.
SL-09488^Doran Whitlock^Άνδρας^Human^Bard^College of Dance^9^6^Μελετητής ουρανού^New Grandia Authority^New Grandia^Old Rampart (SET-015)^Φιλικός^14^76^Rapier^+9^1d8+5 διατρητικό^Invisibility; Dispel Magic; Healing Word; Cutting Words^-^δέρμα τυμπάνου από θηρίο που έχει πια εξαφανιστεί; κλειδί δωματίου στην πάνω συνοικία; λίστα routes που δεν υπάρχουν πια^Διαβάζει ονόματα από πίνακα απωλειών την αυγή, φωναχτά, μόνος.^Συγχρονίζει τις προτάσεις του με την αναπνοή και ξεμένει από αέρα στη μέση της σκέψης.
SL-09492^Kildrak Thorne^Άνδρας^Dwarf^Barbarian^Path of the World Tree^18^12^Φύλακας του αρχείου^New Grandia Authority^New Grandia^Lantern Row (SET-019)^Ουδέτερος^18^213^Handaxe pair^+11^1d6+5 τέμνον^-^-^δίχειρο maul με ξαναδεμένη λαβή; ειδοποίηση χρέους ακαδημίας; απλήρωτος λογαριασμός από τρεις πόλεις^Σταματάει το party σε checkpoint για μια ασυμφωνία στα χαρτιά που τεχνικά υπάρχει.^Τικ να αγγίζει τον λαιμό του πριν μιλήσει, από τραύμα που έχει κλείσει προ πολλού.
SL-09500^Diesa Vell^Γυναίκα^Dwarf^Ranger^Hunter^3^1/2^Αγγελιοφόρος μηνυμάτων^New Grandia Authority^New Grandia^Mill District (SET-022)^Φιλική^14^24^Shortsword pair^+5^1d6+3 διατρητικό^Ensnaring Strike; Goodberry; Cure Wounds; Hunter's Mark^-^20 βέλη, 4 με αιχμή nanite; κλειδί δωματίου στην πάνω συνοικία; μια υπόσχεση, γραμμένη, με δύο μάρτυρες^Καταθέτει καταγγελία για το party σας πριν κάνετε οτιδήποτε.^Μιλάει μόνο σε προστακτική, ακόμα και κοινωνικά.
SL-09505^Amber Palgrave^Γυναίκα^Dwarf^Bard^College of Glamour^11^7^Μηχανικός shield^Guardians^New Grandia^Mill Quarter (SET-021)^Φιλική^15^103^Rapier^+9^1d8+5 διατρητικό^Healing Word; Bane; Invisibility; Shatter^-^το μοναδικό γραπτό αντίγραφο ενός route-song; δελτία μερίδας για συνοικία όπου δεν επιτρέπεται να μπει; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Διαβάζει ονόματα από πίνακα απωλειών την αυγή, φωναχτά, μόνη.^Παραθέτει κανονισμούς κατά λέξη και δεν έχει κάνει ποτέ λάθος.
SL-09508^Orias Tallow^Άνδρας^Tiefling^Ranger^-^1^1/8^Καθαριστής κόμβων^Independent^New Grandia^Chandler's Rampart (SET-024)^Εχθρικός^14^8^Hand crossbow^+5^1d6+3 διατρητικό^Ensnaring Strike; Hunter's Mark; Goodberry; Fog Cloud^-^παγίδες και σφυρίχτρα από κόκαλο; απόδειξη για χρέος ήδη πληρωμένο; κλειδί χωρίς κλειδαριά^Πουλάει κάτι σε πάγκο αγοράς που δεν θα έπρεπε νομικά να υπάρχει.^Δεν μπορεί να πει αριθμό χωρίς να πει και τι αριθμεί.
SL-09519^Hale Cask^Άνδρας^Human^Druid^Circle of the Moon^4^1^Λυχνοκόπος^Independent^New Grandia^Lower Row (SET-016)^Ουδέτερος^14^34^Starry Form (The Long Shot)^+5^1d8+3 radiant^Healing Word; Faerie Fire; Goodberry; Entangle^-^κέρατο ελαφιού σκαλισμένο με σεληνιακό ημερολόγιο; απόδειξη για χρέος ήδη πληρωμένο; μια υπόσχεση, γραμμένη, με δύο μάρτυρες^Μαλώνει στον δρόμο για το τρίτο φεγγάρι, χάνει τη διαφωνία, και χαίρεται που την έχασε.^Αργος και μετρημένος· δεν υψώνει ποτέ τη φωνή του και δεν επαναλαμβάνει.
SL-09522^Kansif Halberd^Γυναίκα^Half-Orc^Paladin^Oath of Vengeance^10^5^Καπετάνιος συνοδείας^Guardians^New Grandia^Vault Quarter (SET-017)^Ουδέτερη^19^108^Greatsword (Divine Smite)^+9^2d6+5 + 2d8 radiant^Shield of Faith; Hunter's Mark; Cure Wounds; Aura of Vitality^-^γάντι που ανήκε σε κάποιον άλλο; πλαστό clearance sigil; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Αναρτά ανακοίνωση αμοιβής με το ίδιο της το όνομα διαγραμμένο.^Το γέλιο της έρχεται καθυστερημένα και δεν ταιριάζει με αυτό που ειπώθηκε.
SL-09525^Ghor Hearthstone^Άνδρας^Orc^Fighter^Champion^6^3^Μεταφορέας serum^New Grandia Authority^New Grandia^Lantern Row (SET-019)^Ουδέτερος^20^68^Halberd^+7^1d10+4 τέμνον^-^-^βραχιόλι που σταματάει λεπίδα και το δείχνει; city clearance sigil; ένταλμα με τη δική του περιγραφή πάνω^Στην ουρά για μερίδες του shield-district με χαρτιά που δεν θα σταθούν.^Δεν μπορεί να πει αριθμό χωρίς να πει και τι αριθμεί.
SL-09528^Edda Oxley^Γυναίκα^Human^Rogue^Thief^6^3^Υπάλληλος επικηρύξεων^The Awakened^New Grandia^Mill Quarter (SET-021)^Εχθρική^15^51^Shortsword (Sneak Attack)^+7^1d6+4 + 3d6 διατρητικό^-^-^hand crossbow με πτυσσόμενο κοντάκι; ειδοποίηση χρέους ακαδημίας; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Κατεβάζει μια αναρτημένη ανακοίνωση και τη βάζει πίσω πανομοιότυπη.^Απαγγέλλει τιμές, βάρη και αποστάσεις με απόλυτη ακρίβεια και ξεχνάει ονόματα ακαριαία.
SL-09529^Wilda Ravensmere^Γυναίκα^Halfling^Barbarian^Path of the Berserker^6^3^Λοχίας τείχους^Independent^New Grandia^Lantern Row (SET-019)^Εχθρική^15^68^Handaxe pair^+7^1d6+4 τέμνον^-^-^επίδεσμοι γροθιάς σκληρυμένοι από παλιό αίμα; κλειδί δωματίου στην πάνω συνοικία; μια τούφα μαλλιά σε διπλωμένο χαρτί^Αναρτά ανακοίνωση αμοιβής με το ίδιο της το όνομα διαγραμμένο.^Τικ να αγγίζει τον λαιμό της πριν μιλήσει, από τραύμα που έχει κλείσει προ πολλού.
SL-09530^Fourteen Vale^Άνδρας^Awakened Construct^Paladin^Oath of the Ancients^12^7^Κύριος των συμβολαίων^New Grandia Authority^New Grandia^Mill Quarter (SET-021)^Φιλικός^19^148^Longsword (Divine Smite)^+9^1d8+5 + 2d8 radiant^Crusader's Mantle; Compelled Duel; Revivify; Misty Step^-^κατάλογος όσων έσωσε, πιο μικρός από τον άλλο κατάλογο; κλειδί δωματίου στην πάνω συνοικία; κονσέρβα με μια εξομολόγηση χαραγμένη μέσα^Κάνει μάθημα στον δρόμο σε παιδιά που θα έπρεπε να είναι αλλού.^Μιλάει για το μέλλον μόνο σε υποθετικό, ποτέ σε οριστική.
